shipment_id,order_id,carrier,distance_km,shipping_cost,delivery_time_days,promised_days,delivery_status
SHP_ORD_08912,ORD_08912,DTDC,1620.26,7292.73,5,4,Late
SHP_ORD_08913,ORD_08913,BlueDart,1376.03,5006.22,4,4,On-Time
SHP_ORD_08914,ORD_08914,Delhivery,370.84,1791.63,4,4,On-Time
SHP_ORD_08915,ORD_08915,Delhivery,967.09,2908.44,1,1,On-Time
SHP_ORD_08916,ORD_08916,BlueDart,1117.36,3324.49,4,4,On-Time
SHP_ORD_08917,ORD_08917,BlueDart,509.12,1968.16,2,2,On-Time
SHP_ORD_08918,ORD_08918,BlueDart,789.40,3115.02,4,4,On-Time
SHP_ORD_08919,ORD_08919,FedEx,956.74,3091.72,4,2,Late
SHP_ORD_08920,ORD_08920,DTDC,83.13,250.85,4,4,On-Time
SHP_ORD_08921,ORD_08921,Delhivery,996.50,4862.95,4,4,On-Time
SHP_ORD_08922,ORD_08922,Delhivery,1490.10,4516.17,4,4,On-Time
SHP_ORD_08923,ORD_08923,FedEx,1754.74,5481.75,1,1,On-Time
SHP_ORD_08924,ORD_08924,BlueDart,743.92,2076.12,2,2,On-Time
SHP_ORD_08925,ORD_08925,DTDC,745.84,3078.06,3,3,On-Time
SHP_ORD_08926,ORD_08926,DTDC,538.54,2138.91,4,4,On-Time
SHP_ORD_08927,ORD_08927,BlueDart,93.33,420.84,2,2,On-Time
SHP_ORD_08928,ORD_08928,Delhivery,1794.05,4849.68,4,4,On-Time
SHP_ORD_08929,ORD_08929,Delhivery,1536.47,7236.22,3,3,On-Time
SHP_ORD_08930,ORD_08930,FedEx,1827.87,5269.22,4,4,On-Time
SHP_ORD_08931,ORD_08931,BlueDart,1057.85,2724.02,3,3,On-Time
SHP_ORD_08932,ORD_08932,BlueDart,950.58,3099.95,2,2,On-Time
SHP_ORD_08933,ORD_08933,Delhivery,199.34,523.65,2,2,On-Time
SHP_ORD_08934,ORD_08934,Delhivery,1702.42,8268.02,4,4,On-Time
SHP_ORD_08935,ORD_08935,Delhivery,954.90,2888.49,2,2,On-Time
SHP_ORD_08936,ORD_08936,FedEx,230.39,1024.84,2,2,On-Time
SHP_ORD_08937,ORD_08937,FedEx,1832.07,5165.70,3,3,On-Time
SHP_ORD_08938,ORD_08938,BlueDart,651.56,1780.93,3,3,On-Time
SHP_ORD_08939,ORD_08939,BlueDart,792.36,2828.61,4,4,On-Time
SHP_ORD_08940,ORD_08940,FedEx,188.16,820.19,4,4,On-Time
SHP_ORD_08941,ORD_08941,DTDC,305.98,893.38,4,4,On-Time
SHP_ORD_08942,ORD_08942,Delhivery,42.66,201.56,1,1,On-Time
SHP_ORD_08943,ORD_08943,FedEx,1993.65,5886.81,4,4,On-Time
SHP_ORD_08944,ORD_08944,DTDC,856.56,2158.17,3,3,On-Time
SHP_ORD_08945,ORD_08945,BlueDart,536.24,1470.90,4,4,On-Time
SHP_ORD_08946,ORD_08946,FedEx,519.84,1500.51,5,4,Late
SHP_ORD_08947,ORD_08947,Delhivery,601.09,2582.13,2,2,On-Time
SHP_ORD_08948,ORD_08948,FedEx,752.75,2187.78,3,1,Late
SHP_ORD_08949,ORD_08949,DTDC,539.84,2594.20,3,2,Late
SHP_ORD_08950,ORD_08950,DTDC,307.74,878.30,3,3,On-Time
SHP_ORD_08951,ORD_08951,FedEx,196.94,668.72,3,3,On-Time
SHP_ORD_08952,ORD_08952,BlueDart,1228.52,3751.64,3,3,On-Time
SHP_ORD_08953,ORD_08953,DTDC,836.52,3951.53,3,3,On-Time
SHP_ORD_08954,ORD_08954,Delhivery,1815.66,5369.67,4,4,On-Time
SHP_ORD_08955,ORD_08955,BlueDart,1731.67,6527.25,4,4,On-Time
SHP_ORD_08956,ORD_08956,DTDC,1671.65,6624.06,4,4,On-Time
SHP_ORD_08957,ORD_08957,BlueDart,1107.46,2870.35,5,4,Late
SHP_ORD_08958,ORD_08958,DTDC,479.00,1941.55,3,3,On-Time
SHP_ORD_08959,ORD_08959,Delhivery,671.28,2887.11,5,4,Late
SHP_ORD_08960,ORD_08960,Delhivery,422.57,1460.20,1,1,On-Time
SHP_ORD_08961,ORD_08961,FedEx,635.23,2588.36,3,3,On-Time
SHP_ORD_08962,ORD_08962,Delhivery,778.07,3838.38,2,2,On-Time
SHP_ORD_08963,ORD_08963,Delhivery,758.31,2017.84,2,2,On-Time
SHP_ORD_08964,ORD_08964,FedEx,1666.69,6686.72,5,3,Late
SHP_ORD_08965,ORD_08965,Delhivery,766.62,2075.68,2,2,On-Time
SHP_ORD_08966,ORD_08966,Delhivery,1444.55,3654.22,1,1,On-Time
SHP_ORD_08967,ORD_08967,FedEx,909.51,3327.51,3,3,On-Time
SHP_ORD_08968,ORD_08968,DTDC,1819.47,8322.22,2,2,On-Time
SHP_ORD_08969,ORD_08969,FedEx,377.74,1852.91,4,4,On-Time
SHP_ORD_08970,ORD_08970,BlueDart,104.98,335.41,4,3,Late
SHP_ORD_08971,ORD_08971,FedEx,207.69,871.92,1,1,On-Time
SHP_ORD_08972,ORD_08972,DTDC,577.31,2173.73,1,1,On-Time
SHP_ORD_08973,ORD_08973,FedEx,802.50,2456.80,3,3,On-Time
SHP_ORD_08974,ORD_08974,Delhivery,1632.06,4553.69,4,3,Late
SHP_ORD_08975,ORD_08975,FedEx,246.22,1038.35,3,3,On-Time
SHP_ORD_08976,ORD_08976,DTDC,1968.62,7802.16,3,2,Late
SHP_ORD_08977,ORD_08977,DTDC,1499.02,5229.95,1,1,On-Time
SHP_ORD_08978,ORD_08978,Delhivery,749.68,3649.03,4,4,On-Time
SHP_ORD_08979,ORD_08979,BlueDart,588.09,1934.15,4,4,On-Time
SHP_ORD_08980,ORD_08980,BlueDart,428.98,2094.81,2,1,Late
SHP_ORD_08981,ORD_08981,DTDC,770.70,3498.64,2,2,On-Time
SHP_ORD_08982,ORD_08982,BlueDart,1582.55,5783.19,4,4,On-Time
SHP_ORD_08983,ORD_08983,Delhivery,1123.02,4368.10,2,2,On-Time
SHP_ORD_08984,ORD_08984,BlueDart,148.40,425.49,1,1,On-Time
SHP_ORD_08985,ORD_08985,BlueDart,1150.43,3588.15,1,1,On-Time
SHP_ORD_08986,ORD_08986,DTDC,1140.81,3121.24,3,3,On-Time
SHP_ORD_08987,ORD_08987,Delhivery,499.09,1795.94,2,2,On-Time
SHP_ORD_08988,ORD_08988,BlueDart,1374.68,6183.89,2,2,On-Time
SHP_ORD_08989,ORD_08989,BlueDart,362.54,1676.78,1,1,On-Time
SHP_ORD_08990,ORD_08990,BlueDart,396.96,1713.74,2,2,On-Time
SHP_ORD_08991,ORD_08991,BlueDart,1378.97,5844.36,1,1,On-Time
SHP_ORD_08992,ORD_08992,DTDC,1882.89,5042.12,2,2,On-Time
SHP_ORD_08993,ORD_08993,DTDC,682.65,2260.07,4,4,On-Time
SHP_ORD_08994,ORD_08994,BlueDart,521.72,2369.62,2,2,On-Time
SHP_ORD_08995,ORD_08995,DTDC,1057.90,3102.29,3,3,On-Time
SHP_ORD_08996,ORD_08996,DTDC,1636.26,5107.30,1,1,On-Time
SHP_ORD_08997,ORD_08997,FedEx,1193.89,4718.78,4,4,On-Time
SHP_ORD_08998,ORD_08998,BlueDart,675.67,2332.46,3,3,On-Time
SHP_ORD_08999,ORD_08999,Delhivery,1448.92,3844.46,4,4,On-Time
SHP_ORD_09000,ORD_09000,BlueDart,857.87,2284.02,2,2,On-Time
SHP_ORD_09001,ORD_09001,BlueDart,841.18,3826.52,3,3,On-Time
SHP_ORD_09002,ORD_09002,Delhivery,1736.89,8557.68,1,1,On-Time
SHP_ORD_09003,ORD_09003,FedEx,508.04,1385.76,3,3,On-Time
SHP_ORD_09004,ORD_09004,Delhivery,1268.83,3172.23,1,1,On-Time
SHP_ORD_09005,ORD_09005,FedEx,1045.46,3570.54,2,2,On-Time
SHP_ORD_09006,ORD_09006,BlueDart,273.86,1157.18,3,3,On-Time
SHP_ORD_09007,ORD_09007,Delhivery,1862.62,6668.02,2,2,On-Time
SHP_ORD_09008,ORD_09008,Delhivery,21.13,70.57,4,4,On-Time
SHP_ORD_09009,ORD_09009,BlueDart,512.20,1905.59,1,1,On-Time
SHP_ORD_09010,ORD_09010,BlueDart,1318.97,3454.37,2,2,On-Time
SHP_ORD_09011,ORD_09011,Delhivery,1854.43,7897.55,5,3,Late
SHP_ORD_09012,ORD_09012,Delhivery,595.44,2799.12,3,3,On-Time
SHP_ORD_09013,ORD_09013,FedEx,1255.07,4180.93,1,1,On-Time
SHP_ORD_09014,ORD_09014,FedEx,510.95,1809.49,2,2,On-Time
SHP_ORD_09015,ORD_09015,FedEx,236.52,684.73,1,1,On-Time
SHP_ORD_09016,ORD_09016,BlueDart,448.23,1993.41,4,4,On-Time
SHP_ORD_09017,ORD_09017,FedEx,560.48,1689.29,3,3,On-Time
SHP_ORD_09018,ORD_09018,DTDC,382.16,1424.96,1,1,On-Time
SHP_ORD_09019,ORD_09019,FedEx,1758.95,8096.30,3,3,On-Time
SHP_ORD_09020,ORD_09020,Delhivery,785.04,2741.27,3,3,On-Time
SHP_ORD_09021,ORD_09021,BlueDart,502.59,1586.16,4,4,On-Time
SHP_ORD_09022,ORD_09022,Delhivery,319.59,1046.63,1,1,On-Time
SHP_ORD_09023,ORD_09023,DTDC,1976.92,5727.76,2,2,On-Time
SHP_ORD_09024,ORD_09024,DTDC,775.44,3800.18,1,1,On-Time
SHP_ORD_09025,ORD_09025,DTDC,1916.09,7816.69,1,1,On-Time
SHP_ORD_09026,ORD_09026,Delhivery,1534.81,7482.71,3,3,On-Time
SHP_ORD_09027,ORD_09027,Delhivery,1887.29,6383.01,1,1,On-Time
SHP_ORD_09028,ORD_09028,DTDC,1408.96,6950.98,2,2,On-Time
SHP_ORD_09029,ORD_09029,Delhivery,1600.34,7743.81,3,3,On-Time
SHP_ORD_09030,ORD_09030,BlueDart,832.36,3029.31,3,2,Late
SHP_ORD_09031,ORD_09031,BlueDart,1941.54,8752.68,3,3,On-Time
SHP_ORD_09032,ORD_09032,FedEx,1334.46,3908.52,1,1,On-Time
SHP_ORD_09033,ORD_09033,FedEx,195.75,559.55,4,4,On-Time
SHP_ORD_09034,ORD_09034,BlueDart,901.41,4254.54,3,3,On-Time
SHP_ORD_09035,ORD_09035,DTDC,1898.80,9374.58,3,2,Late
SHP_ORD_09036,ORD_09036,Delhivery,484.73,1549.31,6,4,Late
SHP_ORD_09037,ORD_09037,BlueDart,1162.85,5791.52,3,2,Late
SHP_ORD_09038,ORD_09038,DTDC,1843.07,5019.02,4,3,Late
SHP_ORD_09039,ORD_09039,FedEx,1754.92,5849.51,4,4,On-Time
SHP_ORD_09040,ORD_09040,Delhivery,1996.47,9235.78,2,2,On-Time
SHP_ORD_09041,ORD_09041,FedEx,1882.31,5440.23,1,1,On-Time
SHP_ORD_09042,ORD_09042,FedEx,1984.65,7271.77,2,2,On-Time
SHP_ORD_09043,ORD_09043,DTDC,1554.22,7146.26,1,1,On-Time
SHP_ORD_09044,ORD_09044,BlueDart,1213.98,4958.37,3,3,On-Time
SHP_ORD_09045,ORD_09045,FedEx,1471.89,5864.65,6,4,Late
SHP_ORD_09046,ORD_09046,Delhivery,1762.85,7659.69,3,3,On-Time
SHP_ORD_09047,ORD_09047,Delhivery,1770.07,7073.94,2,2,On-Time
SHP_ORD_09048,ORD_09048,FedEx,665.74,2518.81,2,2,On-Time
SHP_ORD_09049,ORD_09049,DTDC,650.04,2545.46,4,4,On-Time
SHP_ORD_09050,ORD_09050,DTDC,336.33,1615.58,1,1,On-Time
SHP_ORD_09051,ORD_09051,Delhivery,103.22,414.19,3,3,On-Time
SHP_ORD_09052,ORD_09052,FedEx,29.36,129.01,1,1,On-Time
SHP_ORD_09053,ORD_09053,FedEx,1251.47,4228.67,3,3,On-Time
SHP_ORD_09054,ORD_09054,DTDC,1080.20,3345.50,1,1,On-Time
SHP_ORD_09055,ORD_09055,BlueDart,128.36,585.74,3,1,Late
SHP_ORD_09056,ORD_09056,BlueDart,250.64,1073.53,4,4,On-Time
SHP_ORD_09057,ORD_09057,DTDC,51.47,223.87,1,1,On-Time
SHP_ORD_09058,ORD_09058,DTDC,337.83,977.33,4,4,On-Time
SHP_ORD_09059,ORD_09059,FedEx,1938.11,6378.29,3,3,On-Time
SHP_ORD_09060,ORD_09060,Delhivery,1444.48,6674.03,2,2,On-Time
SHP_ORD_09061,ORD_09061,Delhivery,81.86,375.18,1,1,On-Time
SHP_ORD_09062,ORD_09062,BlueDart,1958.78,7093.17,4,3,Late
SHP_ORD_09063,ORD_09063,FedEx,1408.44,6118.78,4,4,On-Time
SHP_ORD_09064,ORD_09064,FedEx,1279.82,5981.61,4,4,On-Time
SHP_ORD_09065,ORD_09065,FedEx,1314.57,6121.33,6,4,Late
SHP_ORD_09066,ORD_09066,DTDC,1499.13,3895.66,1,1,On-Time
SHP_ORD_09067,ORD_09067,DTDC,837.89,3145.35,1,1,On-Time
SHP_ORD_09068,ORD_09068,Delhivery,1978.85,7119.66,2,2,On-Time
SHP_ORD_09069,ORD_09069,DTDC,375.47,1458.18,3,3,On-Time
SHP_ORD_09070,ORD_09070,Delhivery,1466.58,5673.15,4,4,On-Time
SHP_ORD_09071,ORD_09071,BlueDart,725.77,3615.26,1,1,On-Time
SHP_ORD_09072,ORD_09072,BlueDart,1978.52,6449.23,2,2,On-Time
SHP_ORD_09073,ORD_09073,FedEx,1875.05,9369.52,2,1,Late
SHP_ORD_09074,ORD_09074,Delhivery,1233.03,3101.04,4,4,On-Time
SHP_ORD_09075,ORD_09075,FedEx,1170.46,5354.17,2,2,On-Time
SHP_ORD_09076,ORD_09076,DTDC,631.66,1735.70,2,2,On-Time
SHP_ORD_09077,ORD_09077,Delhivery,949.71,4589.52,4,4,On-Time
SHP_ORD_09078,ORD_09078,FedEx,1303.90,5042.31,2,2,On-Time
SHP_ORD_09079,ORD_09079,Delhivery,1308.87,3808.76,2,1,Late
SHP_ORD_09080,ORD_09080,Delhivery,361.90,1069.73,4,4,On-Time
SHP_ORD_09081,ORD_09081,DTDC,886.21,3855.04,4,4,On-Time
SHP_ORD_09082,ORD_09082,BlueDart,1841.81,4950.52,1,1,On-Time
SHP_ORD_09083,ORD_09083,DTDC,476.13,2107.30,1,1,On-Time
SHP_ORD_09084,ORD_09084,FedEx,1637.18,4791.68,1,1,On-Time
SHP_ORD_09085,ORD_09085,DTDC,1983.32,9207.36,1,1,On-Time
SHP_ORD_09086,ORD_09086,BlueDart,1328.56,4353.09,3,3,On-Time
SHP_ORD_09087,ORD_09087,BlueDart,337.46,885.57,1,1,On-Time
SHP_ORD_09088,ORD_09088,DTDC,1871.69,8392.77,1,1,On-Time
SHP_ORD_09089,ORD_09089,FedEx,931.39,3824.05,4,4,On-Time
SHP_ORD_09090,ORD_09090,DTDC,374.87,1214.53,2,2,On-Time
SHP_ORD_09091,ORD_09091,Delhivery,869.15,2352.56,2,2,On-Time
SHP_ORD_09092,ORD_09092,FedEx,885.23,4331.75,4,2,Late
SHP_ORD_09093,ORD_09093,DTDC,1239.95,3411.55,4,4,On-Time
SHP_ORD_09094,ORD_09094,DTDC,1630.29,7159.25,3,3,On-Time
SHP_ORD_09095,ORD_09095,FedEx,1174.57,3909.62,3,3,On-Time
SHP_ORD_09096,ORD_09096,Delhivery,1194.55,5855.24,2,2,On-Time
SHP_ORD_09097,ORD_09097,BlueDart,816.92,3981.30,4,4,On-Time
SHP_ORD_09098,ORD_09098,FedEx,215.55,769.32,3,3,On-Time
SHP_ORD_09099,ORD_09099,BlueDart,1583.95,5369.17,1,1,On-Time
SHP_ORD_09100,ORD_09100,DTDC,1294.43,6041.10,3,2,Late
SHP_ORD_09101,ORD_09101,BlueDart,596.43,1559.67,2,2,On-Time
SHP_ORD_09102,ORD_09102,Delhivery,1780.05,5404.14,2,2,On-Time
SHP_ORD_09103,ORD_09103,Delhivery,1122.61,2891.87,2,2,On-Time
SHP_ORD_09104,ORD_09104,Delhivery,936.06,3707.63,4,4,On-Time
SHP_ORD_09105,ORD_09105,BlueDart,1337.79,3966.98,3,3,On-Time
SHP_ORD_09106,ORD_09106,Delhivery,662.56,2831.74,3,3,On-Time
SHP_ORD_09107,ORD_09107,BlueDart,480.16,1304.72,2,2,On-Time
SHP_ORD_09108,ORD_09108,BlueDart,1591.46,6428.63,4,4,On-Time
SHP_ORD_09109,ORD_09109,BlueDart,17.42,67.83,2,2,On-Time
SHP_ORD_09110,ORD_09110,Delhivery,759.04,3657.23,4,4,On-Time
SHP_ORD_09111,ORD_09111,Delhivery,986.37,2715.57,2,2,On-Time
SHP_ORD_09112,ORD_09112,FedEx,501.06,1576.84,4,3,Late
SHP_ORD_09113,ORD_09113,Delhivery,1966.57,8570.45,4,4,On-Time
SHP_ORD_09114,ORD_09114,DTDC,601.18,1897.80,1,1,On-Time
SHP_ORD_09115,ORD_09115,FedEx,691.63,2251.71,2,2,On-Time
SHP_ORD_09116,ORD_09116,DTDC,1847.41,5294.28,3,3,On-Time
SHP_ORD_09117,ORD_09117,FedEx,830.47,2704.69,3,3,On-Time
SHP_ORD_09118,ORD_09118,Delhivery,116.83,435.72,1,1,On-Time
SHP_ORD_09119,ORD_09119,FedEx,364.39,1692.91,1,1,On-Time
SHP_ORD_09120,ORD_09120,DTDC,984.50,3012.10,1,1,On-Time
SHP_ORD_09121,ORD_09121,DTDC,164.49,747.04,5,3,Late
SHP_ORD_09122,ORD_09122,FedEx,529.46,1842.27,1,1,On-Time
SHP_ORD_09123,ORD_09123,FedEx,1823.32,6431.53,2,2,On-Time
SHP_ORD_09124,ORD_09124,BlueDart,513.55,1903.34,3,2,Late
SHP_ORD_09125,ORD_09125,FedEx,1069.89,4063.03,3,3,On-Time
SHP_ORD_09126,ORD_09126,FedEx,804.61,2579.82,1,1,On-Time
SHP_ORD_09127,ORD_09127,FedEx,1064.61,3355.80,1,1,On-Time
SHP_ORD_09128,ORD_09128,BlueDart,607.83,2016.38,1,1,On-Time
SHP_ORD_09129,ORD_09129,DTDC,1614.38,7009.75,2,2,On-Time
SHP_ORD_09130,ORD_09130,Delhivery,640.06,3189.12,2,2,On-Time
SHP_ORD_09131,ORD_09131,DTDC,119.75,588.71,5,4,Late
SHP_ORD_09132,ORD_09132,DTDC,1012.31,2858.62,4,2,Late
SHP_ORD_09133,ORD_09133,FedEx,989.48,3211.59,4,4,On-Time
SHP_ORD_09134,ORD_09134,Delhivery,1073.27,3448.71,1,1,On-Time
SHP_ORD_09135,ORD_09135,Delhivery,641.49,1619.18,4,4,On-Time
SHP_ORD_09136,ORD_09136,BlueDart,1773.64,6566.96,4,4,On-Time
SHP_ORD_09137,ORD_09137,BlueDart,1699.29,7449.39,2,1,Late
SHP_ORD_09138,ORD_09138,FedEx,1126.37,4914.77,1,1,On-Time
SHP_ORD_09139,ORD_09139,FedEx,1083.01,3516.29,1,1,On-Time
SHP_ORD_09140,ORD_09140,Delhivery,1545.94,4727.12,1,1,On-Time
SHP_ORD_09141,ORD_09141,BlueDart,1205.14,5458.01,2,1,Late
SHP_ORD_09142,ORD_09142,DTDC,886.49,2715.71,3,3,On-Time
SHP_ORD_09143,ORD_09143,Delhivery,608.79,3023.07,1,1,On-Time
SHP_ORD_09144,ORD_09144,FedEx,1113.04,3325.54,4,2,Late
SHP_ORD_09145,ORD_09145,DTDC,1887.94,6999.70,4,4,On-Time
SHP_ORD_09146,ORD_09146,DTDC,1741.11,6990.57,6,4,Late
SHP_ORD_09147,ORD_09147,DTDC,188.32,627.29,4,4,On-Time
SHP_ORD_09148,ORD_09148,BlueDart,1175.30,3147.92,3,3,On-Time
SHP_ORD_09149,ORD_09149,FedEx,622.03,2539.59,2,2,On-Time
SHP_ORD_09150,ORD_09150,DTDC,456.04,2131.61,3,2,Late
SHP_ORD_09151,ORD_09151,BlueDart,371.62,1739.25,2,2,On-Time
SHP_ORD_09152,ORD_09152,Delhivery,1051.51,4256.58,2,2,On-Time
SHP_ORD_09153,ORD_09153,BlueDart,1065.83,2804.95,3,3,On-Time
SHP_ORD_09154,ORD_09154,Delhivery,547.76,1921.93,3,3,On-Time
SHP_ORD_09155,ORD_09155,BlueDart,219.05,565.44,2,2,On-Time
SHP_ORD_09156,ORD_09156,BlueDart,619.69,3074.67,2,2,On-Time
SHP_ORD_09157,ORD_09157,FedEx,1591.02,4103.52,4,4,On-Time
SHP_ORD_09158,ORD_09158,Delhivery,623.15,2146.55,3,3,On-Time
SHP_ORD_09159,ORD_09159,Delhivery,1919.81,5333.21,4,2,Late
SHP_ORD_09160,ORD_09160,BlueDart,467.85,2334.79,3,3,On-Time
SHP_ORD_09161,ORD_09161,BlueDart,1786.66,8039.42,3,3,On-Time
SHP_ORD_09162,ORD_09162,FedEx,1860.63,9013.56,3,1,Late
SHP_ORD_09163,ORD_09163,BlueDart,1329.97,4485.90,4,4,On-Time
SHP_ORD_09164,ORD_09164,DTDC,385.64,1835.52,4,2,Late
SHP_ORD_09165,ORD_09165,DTDC,1725.80,5346.19,4,4,On-Time
SHP_ORD_09166,ORD_09166,FedEx,1147.89,4363.93,2,2,On-Time
SHP_ORD_09167,ORD_09167,FedEx,501.72,1847.51,2,2,On-Time
SHP_ORD_09168,ORD_09168,BlueDart,1936.22,9397.00,4,4,On-Time
SHP_ORD_09169,ORD_09169,DTDC,57.30,173.31,3,2,Late
SHP_ORD_09170,ORD_09170,DTDC,748.55,2590.45,4,2,Late
SHP_ORD_09171,ORD_09171,FedEx,619.41,2475.98,3,3,On-Time
SHP_ORD_09172,ORD_09172,FedEx,157.98,630.94,1,1,On-Time
SHP_ORD_09173,ORD_09173,FedEx,1949.03,6452.04,2,2,On-Time
SHP_ORD_09174,ORD_09174,BlueDart,1916.21,8367.14,1,1,On-Time
SHP_ORD_09175,ORD_09175,DTDC,1164.17,5059.97,4,4,On-Time
SHP_ORD_09176,ORD_09176,DTDC,48.44,128.83,3,3,On-Time
SHP_ORD_09177,ORD_09177,Delhivery,812.78,2347.66,2,2,On-Time
SHP_ORD_09178,ORD_09178,BlueDart,644.62,2942.53,2,2,On-Time
SHP_ORD_09179,ORD_09179,FedEx,1493.07,4106.97,4,4,On-Time
SHP_ORD_09180,ORD_09180,Delhivery,851.47,3350.43,3,3,On-Time
SHP_ORD_09181,ORD_09181,FedEx,203.65,549.81,4,4,On-Time
SHP_ORD_09182,ORD_09182,DTDC,411.51,1538.62,1,1,On-Time
SHP_ORD_09183,ORD_09183,FedEx,364.18,1756.42,3,3,On-Time
SHP_ORD_09184,ORD_09184,BlueDart,1525.21,6330.52,3,1,Late
SHP_ORD_09185,ORD_09185,Delhivery,1146.46,5066.62,4,3,Late
SHP_ORD_09186,ORD_09186,FedEx,1880.67,5349.40,1,1,On-Time
SHP_ORD_09187,ORD_09187,DTDC,1873.88,7688.99,6,4,Late
SHP_ORD_09188,ORD_09188,DTDC,59.93,216.89,2,2,On-Time
SHP_ORD_09189,ORD_09189,BlueDart,1493.77,7038.64,2,2,On-Time
SHP_ORD_09190,ORD_09190,DTDC,949.92,3550.14,4,4,On-Time
SHP_ORD_09191,ORD_09191,FedEx,1321.47,6324.94,4,4,On-Time
SHP_ORD_09192,ORD_09192,BlueDart,970.73,2504.26,1,1,On-Time
SHP_ORD_09193,ORD_09193,BlueDart,1112.51,2952.25,2,2,On-Time
SHP_ORD_09194,ORD_09194,Delhivery,927.82,4588.10,4,4,On-Time
SHP_ORD_09195,ORD_09195,Delhivery,1462.40,3673.23,2,2,On-Time
SHP_ORD_09196,ORD_09196,Delhivery,1127.04,2923.16,4,4,On-Time
SHP_ORD_09197,ORD_09197,Delhivery,660.74,2945.48,3,3,On-Time
SHP_ORD_09198,ORD_09198,FedEx,750.58,2368.30,4,4,On-Time
SHP_ORD_09199,ORD_09199,FedEx,870.54,2302.33,2,2,On-Time
SHP_ORD_09200,ORD_09200,BlueDart,1687.92,8054.51,6,4,Late
SHP_ORD_09201,ORD_09201,BlueDart,1891.09,6145.82,4,4,On-Time
SHP_ORD_09202,ORD_09202,FedEx,1447.25,4729.45,2,1,Late
SHP_ORD_09203,ORD_09203,DTDC,1766.53,6572.52,4,4,On-Time
SHP_ORD_09204,ORD_09204,FedEx,222.99,830.78,3,3,On-Time
SHP_ORD_09205,ORD_09205,Delhivery,1463.20,4828.92,2,2,On-Time
SHP_ORD_09206,ORD_09206,Delhivery,342.56,1093.52,4,4,On-Time
SHP_ORD_09207,ORD_09207,BlueDart,1735.28,6019.78,2,2,On-Time
SHP_ORD_09208,ORD_09208,DTDC,1318.14,5062.79,2,2,On-Time
SHP_ORD_09209,ORD_09209,Delhivery,1720.12,6742.37,1,1,On-Time
SHP_ORD_09210,ORD_09210,Delhivery,908.09,3434.76,4,4,On-Time
SHP_ORD_09211,ORD_09211,DTDC,638.92,2212.94,4,4,On-Time
SHP_ORD_09212,ORD_09212,DTDC,696.26,1818.86,1,1,On-Time
SHP_ORD_09213,ORD_09213,Delhivery,423.15,1152.15,3,2,Late
SHP_ORD_09214,ORD_09214,BlueDart,1901.00,8661.00,3,3,On-Time
SHP_ORD_09215,ORD_09215,FedEx,978.73,2632.50,3,3,On-Time
SHP_ORD_09216,ORD_09216,DTDC,263.39,1067.31,1,1,On-Time
SHP_ORD_09217,ORD_09217,FedEx,1667.47,6400.13,5,4,Late
SHP_ORD_09218,ORD_09218,Delhivery,1971.40,7615.65,4,4,On-Time
SHP_ORD_09219,ORD_09219,FedEx,670.78,2833.51,3,3,On-Time
SHP_ORD_09220,ORD_09220,BlueDart,841.62,3490.49,4,4,On-Time
SHP_ORD_09221,ORD_09221,FedEx,1199.30,3839.66,2,2,On-Time
SHP_ORD_09222,ORD_09222,BlueDart,189.29,540.62,3,3,On-Time
SHP_ORD_09223,ORD_09223,Delhivery,1822.34,6571.73,4,4,On-Time
SHP_ORD_09224,ORD_09224,DTDC,1238.42,4426.45,1,1,On-Time
SHP_ORD_09225,ORD_09225,DTDC,1769.08,4658.39,3,1,Late
SHP_ORD_09226,ORD_09226,FedEx,460.83,2291.82,4,4,On-Time
SHP_ORD_09227,ORD_09227,Delhivery,1314.70,3688.28,2,2,On-Time
SHP_ORD_09228,ORD_09228,Delhivery,591.69,2095.54,1,1,On-Time
SHP_ORD_09229,ORD_09229,BlueDart,588.82,2503.60,2,2,On-Time
SHP_ORD_09230,ORD_09230,FedEx,1131.31,3724.06,1,1,On-Time
SHP_ORD_09231,ORD_09231,DTDC,1315.80,5552.13,3,3,On-Time
SHP_ORD_09232,ORD_09232,FedEx,1342.97,5129.47,2,2,On-Time
SHP_ORD_09233,ORD_09233,DTDC,1519.24,4299.41,3,3,On-Time
SHP_ORD_09234,ORD_09234,Delhivery,487.33,1870.34,1,1,On-Time
SHP_ORD_09235,ORD_09235,FedEx,1281.63,4632.75,5,4,Late
SHP_ORD_09236,ORD_09236,FedEx,1229.42,3516.71,1,1,On-Time
SHP_ORD_09237,ORD_09237,BlueDart,1099.42,4388.54,3,3,On-Time
SHP_ORD_09238,ORD_09238,Delhivery,1418.77,6646.85,2,2,On-Time
SHP_ORD_09239,ORD_09239,DTDC,503.67,1559.92,3,3,On-Time
SHP_ORD_09240,ORD_09240,Delhivery,1759.15,6120.37,1,1,On-Time
SHP_ORD_09241,ORD_09241,FedEx,646.10,2180.20,2,2,On-Time
SHP_ORD_09242,ORD_09242,Delhivery,864.05,2611.28,2,2,On-Time
SHP_ORD_09243,ORD_09243,Delhivery,1224.99,5314.87,1,1,On-Time
SHP_ORD_09244,ORD_09244,DTDC,237.95,722.10,5,3,Late
SHP_ORD_09245,ORD_09245,BlueDart,1051.92,3563.22,5,3,Late
SHP_ORD_09246,ORD_09246,Delhivery,1596.80,5230.61,3,3,On-Time
